Diameter,x,y,z
0.0496751665091142,1.6503594871610403,-2.0297631826251745,9.276412965264171
0.07145287742838263,3.027768552303314,-0.2407465260475874,2.6428528362885118
0.07324148262850941,-0.6925528571009636,0.6918447241187096,1.5794917312450707
0.04037774357479065,0.6673244554549456,-0.6655250508338213,1.3046067766845226
0.07069517666939645,-0.4156316015869379,3.817469058558345,5.149832486640662
0.043675016239285464,-2.4382402915507555,1.8480291832238436,5.815528249368072
0.047616662872023874,3.5381418373435736,-3.9199409559369087,4.05757982051
0.048793991152197125,2.4151614643633366,-3.757715828716755,8.497743566986173
0.0814281346835196,2.813745042309165,-1.7231190986931324,5.781684811227024
0.04092685455922037,-1.078044494614005,-0.6330962777137756,8.575196259189397
0.034353845021687444,-3.076391676440835,0.4024060871452093,4.118874538689852
0.07032737866509706,2.849562082439661,-3.8597353156656027,4.707680959254503
0.04650504608172923,1.4124877396970987,2.672712666913867,4.307843300048262
0.03371965777594596,2.3089815471321344,3.531144928187132,8.452061656862497
0.04626854976639151,2.5026615913957357,0.11955652013421059,6.331408102996647
0.045111647197045385,-1.2832964919507504,-2.8291262835264206,8.550628926604986
0.057865349631756546,1.5922347381711006,-3.0937682930380106,4.897173237986863
0.0337443508207798,-0.08481805585324764,-3.918966393917799,6.770656635053456
0.03066694286186248,3.3863945584744215,-1.0881822258234024,9.949289411306381
0.04034047633875161,-1.3384096529334784,3.547829646617174,9.593086503446102
0.03467245833016932,-1.948507970198989,-1.2774782683700323,7.559490955900401
0.03297313139308244,-0.8491353411227465,3.681904051452875,1.9518863479606807
0.03528501803521067,-0.2193867824971676,2.6229291018098593,9.074619400780648
0.24539684237912296,2.3148880898952484,-0.4214185457676649,0.7068079384043813
0.04563817536924034,2.6266765613108873,-1.2875629533082247,2.2799803619273007
0.06704683163203298,3.7472141198813915,-3.744226785376668,1.8003314081579447
0.03148607641458511,-0.2550857327878475,-0.4415109548717737,6.942025942262262
0.09522859656717628,1.8967171646654606,-0.565491009503603,4.492597584612668
0.05702650447841734,-3.860152695327997,2.82742353156209,3.3131932211108506
0.06053895610384643,3.783314097672701,-1.101713128387928,5.815265118144453
0.05133651749696583,-0.3300515450537205,3.8359224535524845,6.179851412307471
0.041344905016012484,3.3804356902837753,3.5865443851798773,3.390650781802833
0.046718140374869106,-0.61559141241014,2.8451610896736383,1.9579394347965717
0.039635475720278916,-2.5250246543437243,2.1438198890537024,7.104633892886341
0.09854438468348235,-1.753150850534439,1.443554826080799,7.737976356875151
0.06027110313531012,2.8894247263669968,2.284932993352413,5.749552398920059
0.07176379232201725,-3.006474196910858,1.9439717661589384,5.393318517599255
0.03894335266202688,3.4605019744485617,3.024022165685892,1.1341132503002882
0.030379635361023245,0.7569021619856358,-1.2921534031629562,8.137680436484516
0.09142668744083493,-0.15619164146482944,1.7457746919244528,3.4465042571537197
0.03650892169680446,-2.894896138459444,1.1251409277319908,4.249391397461295
0.050088513894006606,0.09534933045506477,-3.919104140251875,6.173842765856534
0.06887192462570965,-2.9891195688396692,-1.9048633445054293,7.507759779691696
0.04216398971155286,-1.6478582173585892,3.2634002696722746,8.453851917292923
0.03361943919677287,-2.987325083464384,1.2554674614220858,2.704026678111404
0.03300153843592852,-1.0058073624968529,3.5032011698931456,6.737062316387892
0.05127738581970334,-1.9585154987871647,-1.0232031475752592,8.229821249842644
0.03940757173579186,-2.432468120008707,-1.9456017389893532,9.229938043281436
0.03757555948570371,1.3668674360960722,2.2048853430896997,5.939170259516686
0.0889066319912672,2.5213258918374777,3.8692834824323654,4.359055950772017
0.039097839072346686,-0.47995644994080067,-1.129904042929411,3.468409867491573
0.04507871149107814,0.6413285266608,3.399303514510393,1.809316030703485
0.11024875982664525,1.932820187881589,-1.2745359148830175,0.20166056230664253
0.050429627923294904,-2.058638647198677,1.4249866120517254,2.1437707683071494
0.06506246195174753,-2.9888976234942675,1.735717648640275,4.822477498091757
0.04046650968957692,-0.3886569608002901,2.2776717767119408,1.3444072986021638
0.04487040520180016,1.207822235301137,3.7824216671288013,0.6415585963986814
0.08749810129869728,3.976121097803116,1.5454977974295616,7.20293153077364
0.17271223672665656,3.9450136981904507,-1.457033621147275,0.640912763774395
0.04676058846060187,-2.024939775466919,2.730300275608897,6.090825519058853
0.06716049985494464,2.559113124385476,1.6444456614553928,4.552533475216478
0.057859151018783445,-2.8765946980565786,1.4263903871178627,4.10423553083092
0.05653557671699673,2.848123472183943,-3.1956189908087254,8.628268889151514
0.03547954972367734,2.510063052177429,1.707358680665493,6.726267132908106
0.030304711167700588,3.382937368005514,0.0014609936624765396,9.459001803770661
0.03533320115879178,2.4074464477598667,3.3127928655594587,4.260545575525612
0.03358448103070259,-1.8619422558695078,3.6183108389377594,1.379408237989992
0.05789348313119262,-2.0793868079781532,2.083074187859893,4.012543915305287
0.047641442269086835,0.7019261699169874,1.5288002509623766,1.3467356353066862
0.08301605275832116,-0.2276760470122099,3.222800748422742,1.1161497165448964
0.11496980804484337,-2.2656388208270073,3.2755030151456594,8.528066107537597
0.05786075478419661,-1.8596092257648706,3.931079976260662,3.0872403201647103
