Diameter,x,y,z
0.043000797065906225,0.6331421749200672,0.4856916959397495,5.3135813772678375
0.07993112647440284,0.5942816624883562,-0.4778049362357706,7.554079568944871
0.04385601619258523,-0.6489140854682773,2.379033314064145,8.637777175754309
0.042773392731323835,-1.9618290243670344,2.341760740382597,9.484819560311735
0.04585069104563445,1.688132806448266,2.0082254998851568,3.2224259292706847
0.036386672505177554,0.31814327579922974,-2.423363230191171,5.565710242372006
0.062350460835732514,-0.3146718058269471,0.5236418126150966,1.537189269438386
0.0549337755329907,0.8381450944580138,0.8863920555450022,7.371253289747983
0.0814672275306657,-1.9347082928288728,1.9968302769120783,2.6108541735447943
0.05339627238921821,-0.4014301241841167,-0.43608469422906637,6.011855234391987
0.045690740584395824,0.7210089440923184,1.605640274938196,6.82038472732529
0.03842189910355955,1.8537685717456043,-2.254539894638583,6.774409138597548
0.03455226625315845,-2.2179730131756514,-1.709272696170956,9.53087517991662
0.03296577668283135,2.3401850450318307,1.9691095314919949,0.2667161077260971
0.07459292768035083,-2.2278664575424045,0.36635096766985953,0.7318404619581997
0.07050614879932254,-1.5576296439394355,-0.9847390186041594,5.9811053541488945
0.04962167925667017,-2.227339930832386,1.9055678218137473,6.107352247927338
0.030758193023502824,1.7848643113393337,0.2941134152933955,5.4749616351909935
0.07536818521097302,-1.1091511778067797,0.5018240620847791,5.753988476935774
0.04848107936326414,-1.0491626581642777,-1.3584056519903243,1.4686811878345907
0.0389032326778397,1.4432900049723685,1.5196810045745224,8.799826202448457
0.03379280067048967,-0.3020619647577405,2.2540331503842026,1.5151424938812852
0.03066133081912994,-0.5808426532894373,-2.392735165776685,2.053607313428074
0.04399903224315494,-0.1287997921463102,1.216892508091405,7.448787859175354
0.03291475586593151,1.6299697803333402,-0.41522953659296036,9.974151274655014
0.043815691689960655,0.11428661295212805,1.8571828084532171,2.3189211427234113
0.05755953264422714,-2.439368247287348,-1.035582385957241,2.878129556775093
0.05364991246256977,-1.9064574060030282,-0.039332405431196094,7.650802310090512
0.11470692203380167,1.7509190016426146,-2.2164862195495516,5.396781947929412
0.4828642126778141,-0.09702146402560174,-0.9658241318538785,0.4333993699401617
0.050847493461333215,0.9851633571088314,-1.2955363269429654,8.948797055054456
0.07835592177696526,1.693047353764996,-1.4874252676963806,3.1427616835571826
0.1900171021511778,-0.7827961910516024,0.5835479591041803,1.7946827528066933
0.030472764251753687,2.4833230092190206,-2.4563736747950315,4.250587462447584
0.035804425557143985,-1.3351873436477035,-2.0197225105948746,8.527686968445778
0.06639716148842126,-1.6625776351429522,-0.4326124198269099,2.270289759617299
0.09032320338301361,2.0571075240150094,-1.0061110346578062,3.7925400165840983
0.05908758192323148,1.0497198649682105,1.4021654147654772,1.3517754431813955
0.045350516494363544,-1.2281044537667185,1.9925857847556472,0.2813850319944322
0.06670079694595188,1.4233335643075407,2.4621269199997187,6.571256667375565
0.05499937652610242,1.863069081446156,-0.26511457399465144,3.6513908207416534
0.0403291431767866,-0.33114099758677185,0.8750734513159841,4.440577197819948
0.11362943965476006,-0.20981918671168387,-0.6747356115374714,9.775408601853997
0.04396019618026912,-1.4847855444531888,-1.9463783700484782,0.31963600777089596
0.03344919634517282,1.0509686719160527,-0.5353377899155021,7.498035244643688
0.09199640990700572,2.139788956847042,-1.6371795069426298,8.64068086957559
0.062435716334730385,-2.3546804720535874,-0.4631449352018535,5.493364215362817
0.03654778985772282,-2.064337960910052,1.246772821759805,8.899698436725885
0.03680689028929919,-1.3942182797472924,-0.04138031741604209,9.01191869750619
0.03258788853418082,-2.187218761537224,1.4754053438082337,3.368468990083784
0.06655532639008016,-2.3699664673767984,1.2365529697854072,8.661989665124565
0.031694162278436126,0.162476064870134,0.8210558816790581,4.6579924039542675
0.04720521466806531,1.552612263476476,1.451156260445714,7.76339269708842
0.06309286162722855,1.3991777459159493,-1.6059602494351566,4.128740632440895
0.03426911161281168,2.152830690611154,-1.9235159363597631,7.4007215234451
0.1675346641568467,0.12323657632805407,-1.2792217393871397,1.8667128193192184
0.030279601984657345,-0.2594868582673371,1.1519741488154978,7.625060032587498
0.08295231032650918,1.3088992971461266,-2.3275201325304806,7.922321921214461
0.038572973180562256,-0.5342093307990581,-1.1273644212633371,9.466506878379732
0.03777400486171245,-0.1307600806467235,-0.2753699931781739,4.588060290552676
0.039076309246011076,0.8728848048485816,1.8170027597807348,4.696628716774285
0.03415037814993411,0.7532802352216095,1.2293576553929597,5.337061849422753
0.05942641898058355,-0.5700354650616646,-0.1309796003624797,7.4063928495161235
0.030541870463639497,-0.4858762281946838,-1.3972893846221268,3.665575389750302
0.06577943570446224,2.0970839203801006,1.1815404356457293,2.6105026993900537
0.054923694762401276,1.7646412318572402,-0.7021451101172715,0.5719289951957762
0.030792062981054184,-0.415594078367576,-2.4450022261589766,1.6351818479597569
0.0999463114188984,1.1324157670605928,1.8733420583885163,2.184247779659927
0.047796836798079306,0.9917982562910765,-2.081140138907358,5.494010217953473
